160 FIRST ST.,1+15F,7/29/2016,"$649,500",26,"$7,200","$135,200","$142,400",$561.60,OKDT,2016,Condo,712,"$115,000","$556,900","$671,900","$1,863.00"
160 FIRST ST.,1+15F,7/5/2016,"$649,500",7,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$545,100","$660,100","$1,863.00"
160 FIRST ST.,1+15F,8/5/2016,"$649,500",26,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$548,900","$663,900","$1,863.00"
160 FIRST ST.,1+15F,8/12/2016,"$799,500",7,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$703,300","$818,300","$1,863.00"
160 FIRST ST.,1+15F,8/10/2016,"$774,500",7,"$8,400","$160,400","$168,800",$655.20,OKDT,2016,Condo,844,"$115,000","$705,500","$820,500","$1,863.00"
160 FIRST ST.,1+15F,8/8/2016,"$615,000",7,"$6,900","$129,100","$136,000",$538.20,OKDT,2016,Condo,680,"$115,000","$541,200","$656,200","$1,863.00"
160 FIRST ST.,1+15F,7/29/2016,"$654,500",7,"$6,700","$129,900","$136,600",$522.60,OKDT,2016,Condo,683,"$115,000","$538,300","$653,300","$1,863.00"
160 FIRST ST.,1+15F,8/19/2016,"$729,500",7,"$7,100","$139,100","$146,200",$553.80,OKDT,2016,Condo,731,"$115,000","$561,800","$676,800","$1,863.00"
160 FIRST ST.,1+15F,8/15/2016,"$873,000",7,"$8,500","$166,100","$174,600",$663.00,OKDT,2016,Condo,873,"$115,000","$717,300","$832,300","$1,863.00"
160 FIRST ST.,1+15F,8/17/2016,"$1,150,000",7,"$11,000","$242,100","$253,100",$858.00,OKDT,2016,Condo,"1,125","$115,000","$974,700","$1,089,700","$1,863.00"
160 FIRST ST.,1+15F,8/11/2016,"$1,070,000",7,"$10,900","$240,700","$251,600",$850.20,OKDT,2016,Condo,"1,118","$115,000","$1,005,000","$1,120,000","$1,863.00"
160 FIRST ST.,1+15F,9/15/2016,"$695,000",7,"$7,000","$137,200","$144,200",$546.00,OKDT,2016,Condo,721,"$115,000","$556,900","$671,900","$1,863.00"
160 FIRST ST.,1+15F,12/9/2016,"$525,500",7,"$5,500","$105,900","$111,400",$429.00,OKDT,2016,Condo,557,"$115,000","$390,000","$505,000","$1,863.00"
160 FIRST ST.,1+15F,9/26/2016,"$449,500",7,"$5,300","$97,300","$102,600",$413.40,OKDT,2016,Condo,513,"$115,000","$376,100","$491,100","$1,863.00"
160 FIRST ST.,1+15F,8/10/2016,"$639,500",7,"$7,000","$132,200","$139,200",$546.00,OKDT,2016,Condo,696,"$115,000","$549,100","$664,100","$1,863.00"
160 FIRST ST.,1+15F,8/18/2016,"$659,500",7,"$7,200","$135,200","$142,400",$561.60,OKDT,2016,Condo,712,"$115,000","$556,900","$671,900","$1,863.00"
160 FIRST ST.,1+15F,9/16/2016,"$665,500",7,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$545,100","$660,100","$1,863.00"
160 FIRST ST.,1+15F,8/10/2016,"$669,500",7,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$548,900","$663,900","$1,863.00"
160 FIRST ST.,1+15F,9/8/2016,"$809,500",7,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$703,300","$818,300","$1,863.00"
160 FIRST ST.,1+15F,7/29/2016,"$799,500",7,"$8,400","$160,400","$168,800",$655.20,OKDT,2016,Condo,844,"$115,000","$705,500","$820,500","$1,863.00"
160 FIRST ST.,1+15F,8/5/2016,"$650,000",26,"$6,900","$129,100","$136,000",$538.20,OKDT,2016,Condo,680,"$115,000","$541,200","$656,200","$1,863.00"
160 FIRST ST.,1+15F,8/19/2016,"$925,500",26,"$10,500","$232,700","$243,200",$819.00,OKDT,2016,Condo,"1,081","$115,000","$981,100","$1,096,100","$1,863.00"
160 FIRST ST.,1+15F,8/12/2016,"$1,160,000",7,"$11,600","$255,300","$266,900",$904.80,OKDT,2016,Condo,"1,186","$115,000","$1,193,500","$1,308,500","$1,863.00"
160 FIRST ST.,1+15F,12/19/2016,"$1,180,000",7,"$11,000","$243,700","$254,700",$858.00,OKDT,2016,Condo,"1,132","$115,000","$1,014,000","$1,129,000","$1,863.00"
160 FIRST ST.,1+15F,7/19/2016,"$1,180,000",7,"$10,900","$241,100","$252,000",$850.20,OKDT,2016,Condo,"1,120","$115,000","$1,006,300","$1,121,300","$1,863.00"
160 FIRST ST.,1+15F,8/4/2016,"$1,199,000",7,"$12,400","$273,400","$285,800",$967.20,OKDT,2016,Condo,"1,270","$115,000","$1,255,100","$1,370,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$5,500","$102,700","$108,200",$429.00,OKDT,2016,Condo,540,"$115,000","$429,900","$544,900","$1,863.00"
160 FIRST ST.,1+15F,9/28/2017,"$728,888",26,"$7,000","$131,200","$138,200",$546.00,OKDT,2016,Condo,691,"$115,000","$571,500","$686,500","$1,863.00"
160 FIRST ST.,1+15F,9/26/2016,"$664,500",7,"$7,200","$136,000","$143,200",$561.60,OKDT,2016,Condo,716,"$115,000","$584,300","$699,300","$1,863.00"
160 FIRST ST.,1+15F,10/4/2016,"$669,500",26,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$569,900","$684,900","$1,863.00"
160 FIRST ST.,1+15F,10/11/2016,"$690,000",7,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$573,900","$688,900","$1,863.00"
160 FIRST ST.,1+15F,8/22/2017,"$859,500",26,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$731,400","$846,400","$1,863.00"
160 FIRST ST.,1+15F,3/31/2017,"$824,988",26,"$8,200","$154,400","$162,600",$639.60,OKDT,2016,Condo,818,"$115,000","$718,700","$833,700","$1,863.00"
160 FIRST ST.,1+15F,10/7/2016,"$724,500",7,"$7,600","$142,800","$150,400",$592.80,OKDT,2016,Condo,752,"$115,000","$602,600","$717,600","$1,863.00"
160 FIRST ST.,1+15F,8/11/2016,"$939,500",7,"$10,500","$232,700","$243,200",$819.00,OKDT,2016,Condo,"1,081","$115,000","$981,100","$1,096,100","$1,863.00"
160 FIRST ST.,1+15F,8/15/2016,"$1,185,000",7,"$11,600","$255,300","$266,900",$904.80,OKDT,2016,Condo,"1,186","$115,000","$1,193,500","$1,308,500","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,000","$243,700","$254,700",$858.00,OKDT,2016,Condo,"1,132","$115,000","$1,014,000","$1,129,000","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$10,900","$241,100","$252,000",$850.20,OKDT,2016,Condo,"1,120","$115,000","$1,006,300","$1,121,300","$1,863.00"
160 FIRST ST.,1+15F,9/27/2016,"$1,250,000",26,"$12,400","$273,400","$285,800",$967.20,OKDT,2016,Condo,"1,270","$115,000","$1,255,100","$1,370,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$5,500","$102,500","$108,000",$429.00,OKDT,2016,Condo,540,"$115,000","$429,900","$544,900","$1,863.00"
160 FIRST ST.,1+15F,9/28/2017,"$719,500",7,"$7,000","$131,200","$138,200",$546.00,OKDT,2016,Condo,691,"$115,000","$571,500","$686,500","$1,863.00"
160 FIRST ST.,1+15F,10/27/2016,"$674,500",7,"$7,200","$136,000","$143,200",$561.60,OKDT,2016,Condo,716,"$115,000","$584,300","$699,300","$1,863.00"
160 FIRST ST.,1+15F,10/24/2016,"$684,500",7,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$569,900","$684,900","$1,863.00"
160 FIRST ST.,1+15F,4/12/2017,"$709,500",26,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$573,900","$688,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$731,400","$846,400","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,200","$155,400","$163,600",$639.60,OKDT,2016,Condo,818,"$115,000","$718,700","$833,700","$1,863.00"
160 FIRST ST.,1+15F,8/15/2016,"$699,500",7,"$7,600","$142,800","$150,400",$592.80,OKDT,2016,Condo,752,"$115,000","$602,600","$717,600","$1,863.00"
160 FIRST ST.,1+15F,8/12/2016,"$999,500",7,"$10,500","$232,700","$243,200",$819.00,OKDT,2016,Condo,"1,081","$115,000","$981,100","$1,096,100","$1,863.00"
160 FIRST ST.,1+15F,3/3/2017,"$1,350,000",26,"$11,600","$255,300","$266,900",$904.80,OKDT,2016,Condo,"1,186","$115,000","$1,193,500","$1,308,500","$1,863.00"
160 FIRST ST.,1+15F,9/2/2016,"$1,150,000",7,"$11,000","$243,700","$254,700",$858.00,OKDT,2016,Condo,"1,132","$115,000","$1,014,000","$1,129,000","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$10,900","$241,100","$252,000",$850.20,OKDT,2016,Condo,"1,120","$115,000","$1,006,300","$1,121,300","$1,863.00"
160 FIRST ST.,1+15F,9/22/2016,"$1,275,000",26,"$12,400","$273,400","$285,800",$967.20,OKDT,2016,Condo,"1,270","$115,000","$1,255,100","$1,370,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$5,500","$102,500","$108,000",$429.00,OKDT,2016,Condo,540,"$115,000","$429,900","$544,900","$1,863.00"
160 FIRST ST.,1+15F,10/31/2016,"$699,500",7,"$7,000","$131,200","$138,200",$546.00,OKDT,2016,Condo,691,"$115,000","$571,500","$686,500","$1,863.00"
160 FIRST ST.,1+15F,10/24/2016,"$699,000",7,"$7,200","$136,000","$143,200",$561.60,OKDT,2016,Condo,716,"$115,000","$584,300","$699,300","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$569,900","$684,900","$1,863.00"
160 FIRST ST.,1+15F,5/24/2017,"$749,500",26,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$573,900","$688,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,300","$158,100","$166,400",$647.40,OKDT,2016,Condo,832,"$115,000","$726,800","$841,800","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,100","$155,100","$163,200",$631.80,OKDT,2016,Condo,816,"$115,000","$717,500","$832,500","$1,863.00"
160 FIRST ST.,1+15F,11/17/2016,"$749,500",7,"$7,600","$142,800","$150,400",$592.80,OKDT,2016,Condo,752,"$115,000","$602,600","$717,600","$1,863.00"
160 FIRST ST.,1+15F,8/26/2016,"$1,135,500",7,"$10,500","$232,700","$243,200",$819.00,OKDT,2016,Condo,"1,081","$115,000","$981,100","$1,096,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,600","$255,300","$266,900",$904.80,OKDT,2016,Condo,"1,186","$115,000","$1,193,500","$1,308,500","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,000","$243,700","$254,700",$858.00,OKDT,2016,Condo,"1,132","$115,000","$1,014,000","$1,129,000","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$10,900","$241,100","$252,000",$850.20,OKDT,2016,Condo,"1,120","$115,000","$1,006,300","$1,121,300","$1,863.00"
160 FIRST ST.,1+15F,8/18/2016,"$1,150,000",26,"$12,400","$273,400","$285,800",$967.20,OKDT,2016,Condo,"1,270","$115,000","$1,255,100","$1,370,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$5,500","$102,500","$108,000",$429.00,OKDT,2016,Condo,540,"$115,000","$429,900","$544,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,000","$131,200","$138,200",$546.00,OKDT,2016,Condo,691,"$115,000","$571,500","$686,500","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,200","$136,000","$143,200",$561.60,OKDT,2016,Condo,716,"$115,000","$584,300","$699,300","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$569,900","$684,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$573,900","$688,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$731,400","$846,400","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,200","$155,400","$163,600",$639.60,OKDT,2016,Condo,818,"$115,000","$718,700","$833,700","$1,863.00"
160 FIRST ST.,1+15F,3/3/2017,"$769,500",26,"$7,600","$142,800","$150,400",$592.80,OKDT,2016,Condo,752,"$115,000","$602,600","$717,600","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$10,500","$232,700","$243,200",$819.00,OKDT,2016,Condo,"1,081","$115,000","$981,100","$1,096,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,600","$255,300","$266,900",$904.80,OKDT,2016,Condo,"1,186","$115,000","$1,193,500","$1,308,500","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,000","$243,700","$254,700",$858.00,OKDT,2016,Condo,"1,132","$115,000","$1,014,000","$1,129,000","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$10,900","$241,100","$252,000",$850.20,OKDT,2016,Condo,"1,120","$115,000","$1,006,300","$1,121,300","$1,863.00"
160 FIRST ST.,1+15F,9/13/2016,"$1,400,000",7,"$12,400","$273,400","$285,800",$967.20,OKDT,2016,Condo,"1,270","$115,000","$1,255,100","$1,370,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$5,500","$102,500","$108,000",$429.00,OKDT,2016,Condo,540,"$115,000","$429,900","$544,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,000","$131,200","$138,200",$546.00,OKDT,2016,Condo,691,"$115,000","$571,500","$686,500","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,200","$136,000","$143,200",$561.60,OKDT,2016,Condo,716,"$115,000","$584,300","$699,300","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$6,900","$130,700","$137,600",$538.20,OKDT,2016,Condo,688,"$115,000","$569,900","$684,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,100","$131,100","$138,200",$553.80,OKDT,2016,Condo,691,"$115,000","$573,900","$688,900","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,400","$159,600","$168,000",$655.20,OKDT,2016,Condo,840,"$115,000","$731,400","$846,400","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$8,200","$155,400","$163,600",$639.60,OKDT,2016,Condo,818,"$115,000","$718,700","$833,700","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$7,600","$142,800","$150,400",$592.80,OKDT,2016,Condo,752,"$115,000","$602,600","$717,600","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$21,200","$362,800","$384,000","$1,653.60",OKDT,2016,Condo,"1,920","$115,000","$1,950,000","$2,065,000","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$17,500","$288,500","$306,000","$1,365.00",OKDT,2016,Condo,"1,530","$115,000","$1,621,700","$1,736,700","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$14,500","$229,500","$244,000","$1,131.00",OKDT,2016,Condo,"1,220","$115,000","$1,322,100","$1,437,100","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$17,300","$297,500","$314,800","$1,349.40",OKDT,2016,Condo,"1,574","$115,000","$1,613,600","$1,728,600","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$14,700","$277,900","$292,600","$1,146.60",OKDT,2016,Condo,"1,463","$115,000","$1,509,800","$1,624,800","$1,863.00"
160 FIRST ST.,1+15F,3/3/2017,"$1,675,000",26,"$14,100","$268,500","$282,600","$1,099.80",OKDT,2016,Condo,"1,413","$115,000","$1,509,700","$1,624,700","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$11,300","$216,100","$227,400",$881.40,OKDT,2016,Condo,"1,137","$115,000","$1,233,700","$1,348,700","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$15,900","$273,300","$289,200","$1,240.20",OKDT,2016,Condo,"1,477","$115,000","$1,528,800","$1,643,800","$1,863.00"
160 FIRST ST.,1+15F,12/13/2013,$1,30,"$37,000","$552,600","$589,600","$2,886.00",OKDT,2016,Condo,"3,369","$115,000","$3,203,500","$3,318,500","$1,863.00"
140 BAY ST.,1+15F,11/22/2005,"$739,000",26,"$6,700","$229,600","$236,300",$522.60,CLDT,2005,Condo,"1,575","$100,000","$843,500","$943,500","$1,620.00"
140 BAY ST.,1+15F,6/7/2016,$1,26,"$6,700","$234,100","$240,800",$522.60,CLDT,2005,Condo,"1,605","$100,000","$855,800","$955,800","$1,620.00"
140 BAY ST.,1+15F,12/2/2016,"$831,070",26,"$6,700","$195,600","$202,300",$522.60,CLDT,2005,Condo,"1,190","$100,000","$711,300","$811,300","$1,620.00"
140 BAY ST.,1+15F,10/10/2013,"$615,000",26,"$6,700","$263,600","$270,300",$522.60,CLDT,2005,Condo,"1,590","$100,000","$835,700","$935,700","$1,620.00"
140 BAY ST.,1+15F,9/22/2014,"$525,000",26,"$6,700","$190,500","$197,200",$522.60,CLDT,2005,Condo,"1,160","$100,000","$698,000","$798,000","$1,620.00"
140 BAY ST.,1+15F,12/15/2014,"$470,000",26,"$6,700","$154,000","$160,700",$522.60,CLDT,2005,Condo,945,"$100,000","$602,900","$702,900","$1,620.00"
140 BAY ST.,1+15F,10/16/2005,"$299,000",26,"$6,700","$120,800","$127,500",$522.60,CLDT,2005,Condo,750,"$100,000","$516,600","$616,600","$1,620.00"
140 BAY ST.,1+15F,10/12/2007,"$510,000",26,"$6,700","$159,900","$166,600",$522.60,CLDT,2005,Condo,980,"$100,000","$618,400","$718,400","$1,620.00"
140 BAY ST.,1+15F,10/3/2005,"$564,000",26,"$6,700","$248,300","$255,000",$522.60,CLDT,2005,Condo,"1,500","$100,000","$798,500","$898,500","$1,620.00"
140 BAY ST.,1+15F,8/4/2006,"$200,000",26,"$6,700","$182,000","$188,700",$522.60,CLDT,2005,Condo,"1,110","$100,000","$675,900","$775,900","$1,620.00"
140 BAY ST.,1+15F,7/25/2006,"$200,000",26,"$6,700","$165,900","$172,600",$522.60,CLDT,2005,Condo,"1,050","$100,000","$649,300","$749,300","$1,620.00"
140 BAY ST.,1+15F,10/16/2014,"$545,000",26,"$6,700","$179,500","$186,200",$522.60,CLDT,2005,Condo,"1,095","$100,000","$669,200","$769,200","$1,620.00"
140 BAY ST.,1+15F,12/27/2005,"$739,000",26,"$6,700","$261,100","$267,800",$522.60,CLDT,2005,Condo,"1,575","$100,000","$843,500","$943,500","$1,620.00"
140 BAY ST.,1+15F,11/10/2005,"$487,900",26,"$6,700","$195,600","$202,300",$522.60,CLDT,2005,Condo,"1,190","$100,000","$711,300","$811,300","$1,620.00"
140 BAY ST.,1+15F,11/2/2016,$100,26,"$6,700","$263,600","$270,300",$522.60,CLDT,2005,Condo,"1,590","$100,000","$835,700","$935,700","$1,620.00"
140 BAY ST.,1+15F,11/28/2016,"$765,600",26,"$6,700","$190,500","$197,200",$522.60,CLDT,2005,Condo,"1,160","$100,000","$698,000","$798,000","$1,620.00"
140 BAY ST.,1+15F,6/10/2015,"$550,000",26,"$6,700","$154,000","$160,700",$522.60,CLDT,2005,Condo,945,"$100,000","$602,900","$702,900","$1,620.00"
140 BAY ST.,1+15F,4/17/2009,$1,4,"$6,700","$120,800","$127,500",$522.60,CLDT,2005,Condo,750,"$100,000","$516,600","$616,600","$1,620.00"
140 BAY ST.,1+15F,12/2/2005,"$395,000",26,"$6,700","$159,900","$166,600",$522.60,CLDT,2005,Condo,980,"$100,000","$618,400","$718,400","$1,620.00"
140 BAY ST.,1+15F,5/1/2009,"$625,000",,"$6,700","$248,300","$255,000",$522.60,CLDT,2005,Condo,"1,500","$100,000","$798,500","$898,500","$1,620.00"
140 BAY ST.,1+15F,7/25/2006,"$200,000",26,"$6,700","$182,000","$188,700",$522.60,CLDT,2005,Condo,"1,110","$100,000","$675,900","$775,900","$1,620.00"
140 BAY ST.,1+15F,7/28/2006,"$200,000",26,"$6,700","$171,800","$178,500",$522.60,CLDT,2005,Condo,"1,050","$100,000","$649,300","$749,300","$1,620.00"
140 BAY ST.,1+15F,4/15/2016,"$749,000",26,"$6,700","$179,500","$186,200",$522.60,CLDT,2005,Condo,"1,095","$100,000","$669,200","$769,200","$1,620.00"
140 BAY ST.,1+15F,4/13/2009,"$18,796",1,"$6,700","$195,600","$202,300",$522.60,CLDT,2005,Condo,"1,190","$100,000","$711,200","$811,200","$1,620.00"
140 BAY ST.,1+15F,5/2/2016,"$959,000",26,"$6,700","$263,600","$270,300",$522.60,CLDT,2005,Condo,"1,590","$100,000","$835,700","$935,700","$1,620.00"
140 BAY ST.,1+15F,4/14/2006,"$485,000",26,"$6,700","$190,500","$197,200",$522.60,CLDT,2005,Condo,"1,160","$100,000","$698,000","$798,000","$1,620.00"
140 BAY ST.,1+15F,1/8/2015,"$480,000",26,"$6,700","$154,000","$160,700",$522.60,CLDT,2005,Condo,945,"$100,000","$602,900","$702,900","$1,620.00"
140 BAY ST.,1+15F,6/23/2016,$1,26,"$6,700","$120,800","$127,500",$522.60,CLDT,2005,Condo,750,"$100,000","$516,600","$616,600","$1,620.00"
140 BAY ST.,1+15F,7/2/2015,"$640,000",26,"$6,700","$159,900","$166,600",$522.60,CLDT,2005,Condo,980,"$100,000","$618,400","$718,400","$1,620.00"
140 BAY ST.,1+15F,6/20/2014,"$840,000",26,"$6,700","$248,300","$255,000",$522.60,CLDT,2005,Condo,"1,500","$100,000","$798,500","$898,500","$1,620.00"
140 BAY ST.,1+15F,8/18/2006,"$200,000",26,"$6,700","$182,000","$188,700",$522.60,CLDT,2005,Condo,"1,110","$100,000","$675,900","$775,900","$1,620.00"
140 BAY ST.,1+15F,8/29/2006,"$200,000",7,"$6,700","$171,800","$178,500",$522.60,CLDT,2005,Condo,"1,050","$100,000","$649,300","$749,300","$1,620.00"
140 BAY ST.,1+15F,11/17/2005,"$399,000",26,"$6,700","$179,500","$186,200",$522.60,CLDT,2005,Condo,"1,095","$100,000","$669,200","$769,200","$1,620.00"
140 BAY ST.,1+15F,4/8/2011,"$605,000",26,"$6,700","$234,700","$241,400",$522.60,CLDT,2005,Condo,"1,420","$100,000","$819,000","$919,000","$1,620.00"
140 BAY ST.,1+15F,12/20/2005,"$419,000",26,"$6,700","$178,600","$185,300",$522.60,CLDT,2005,Condo,"1,090","$100,000","$667,000","$767,000","$1,620.00"
140 BAY ST.,1+15F,11/29/2005,"$349,000",26,"$6,700","$142,900","$149,600",$522.60,CLDT,2005,Condo,880,"$100,000","$574,100","$674,100","$1,620.00"
140 BAY STREET,1+15F,9/11/2007,"$378,250",26,"$6,700","$120,800","$127,500",$522.60,CLDT,2005,Condo,750,"$100,000","$516,600","$616,600","$1,620.00"
140 BAY ST.,1+15F,1/19/2016,"$680,000",26,"$6,700","$159,900","$166,600",$522.60,CLDT,2005,Condo,980,"$100,000","$618,400","$718,400","$1,620.00"
140 BAY ST.,1+15F,12/5/2005,"$640,000",26,"$6,700","$248,300","$255,000",$522.60,CLDT,2005,Condo,"1,500","$100,000","$798,500","$898,500","$1,620.00"
140 BAY ST.,1+15F,7/10/2017,"$859,000",26,"$6,700","$182,000","$188,700",$522.60,CLDT,2005,Condo,"1,110","$100,000","$737,400","$837,400","$1,620.00"
140 BAY ST.,1+15F,8/28/2007,"$502,500",26,"$6,700","$171,800","$178,500",$522.60,CLDT,2005,Condo,"1,050","$100,000","$649,300","$749,300","$1,620.00"
140 BAY ST.,1+15F,3/9/2006,"$527,500",26,"$6,700","$179,500","$186,200",$522.60,CLDT,2005,Condo,"1,095","$100,000","$669,200","$769,200","$1,620.00"
140 BAY ST.,1+15F,2/19/2014,"$750,000",26,"$6,700","$234,700","$241,400",$522.60,CLDT,2005,Condo,"1,420","$100,000","$819,000","$919,000","$1,620.00"
140 BAY ST.,1+15F,3/28/2012,"$483,000",26,"$6,700","$178,600","$185,300",$522.60,CLDT,2005,Condo,"1,090","$100,000","$667,000","$767,000","$1,620.00"
140 BAY ST.,1+15F,3/24/2006,"$439,000",26,"$6,700","$142,900","$149,600",$522.60,CLDT,2005,Condo,880,"$100,000","$574,100","$674,100","$1,620.00"
140 BAY ST.,1+15F,11/21/2005,"$335,000",26,"$6,700","$120,800","$127,500",$522.60,CLDT,2005,Condo,750,"$100,000","$516,600","$616,600","$1,620.00"
140 BAY ST.,1+15F,11/20/2014,"$605,000",26,"$6,700","$159,900","$166,600",$522.60,CLDT,2005,Condo,980,"$100,000","$618,400","$718,400","$1,620.00"
140 BAY ST.,1+15F,11/15/2005,"$575,000",26,"$6,700","$248,300","$255,000",$522.60,CLDT,2005,Condo,"1,500","$100,000","$798,500","$898,500","$1,620.00"
140 BAY ST.,1+15F,11/15/2005,"$440,000",26,"$6,700","$182,000","$188,700",$522.60,CLDT,2005,Condo,"1,110","$100,000","$675,900","$775,900","$1,620.00"
140 BAY ST.,1+15F,10/28/2005,"$384,000",26,"$6,700","$171,800","$178,500",$522.60,CLDT,2005,Condo,"1,050","$100,000","$649,300","$749,300","$1,620.00"
140 BAY ST.,1+15F,9/29/2009,"$423,000",7,"$6,700","$179,500","$186,200",$522.60,CLDT,2005,Condo,"1,095","$100,000","$669,200","$769,200","$1,620.00"
140 BAY ST.,1+15F,9/15/2010,"$635,000",26,"$6,700","$261,100","$267,800",$522.60,CLDT,2005,Condo,"1,575","$100,000","$831,600","$931,600","$1,620.00"
140 BAY ST.,1+15F,11/30/2010,$10,4,"$6,700","$314,600","$321,300",$522.60,CLDT,2005,Condo,"1,890","$100,000","$961,800","$1,061,800","$1,620.00"
140 BAY ST.,1+15F,5/3/2006,"$578,000",26,"$6,700","$209,200","$215,900",$522.60,CLDT,2005,Condo,"1,270","$100,000","$754,900","$854,900","$1,620.00"
140 BAY ST.,1+15F,3/2/2015,"$903,000",26,"$6,700","$216,000","$222,700",$522.60,CLDT,2005,Condo,"1,310","$100,000","$722,000","$822,000","$1,620.00"
140 BAY ST.,1+15F,3/8/2013,"$685,000",26,"$6,700","$236,400","$243,100",$522.60,CLDT,2005,Condo,"1,430","$100,000","$771,600","$871,600","$1,620.00"
140 BAY ST.,1+15F,12/5/2011,"$810,000",26,"$6,700","$273,800","$280,500",$522.60,CLDT,2005,Condo,"1,650","$100,000","$869,600","$969,600","$1,620.00"
140 BAY ST.,1+15F,7/31/2014,"$1,105,000",26,"$6,700","$270,400","$277,100",$522.60,CLDT,2005,Condo,"1,630","$100,000","$861,600","$961,600","$1,620.00"
140 BAY ST.,1+15F,2/7/2014,"$1,255,000",26,"$6,700","$302,700","$309,400",$522.60,CLDT,2005,Condo,"1,820","$100,000","$945,300","$1,045,300","$1,620.00"
199 BAY STREET,2,7/30/2012,"$509,000",,"$124,700",n/a,"$124,700","$9,726.60",DTHC,1887,Colonial,"1,496","$1,030,200",n/a,"$1,030,200","$16,689.24"
